species,date,geartype,sex,inches,pounds,mm,grams,age,agestruct
BG,4/1/1999,FYKE NET,NA,8.2,NA,208,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,NA,208,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,NA,208,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.2,NA,208,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.2,NA,208,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.2,NA,208,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.2,NA,208,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.2,NA,208,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.2,NA,208,NA,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,8.2,NA,208,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.3,0.359,211,163,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.3,0.381,211,173,7,SCALE
BG,4/6/1999,FYKE NET,NA,8.3,0.425,211,193,NA,NA
BG,4/1/1999,FYKE NET,NA,8.3,0.431,211,196,NA,NA
BG,4/6/1999,FYKE NET,NA,8.3,0.438,211,199,NA,NA
BG,4/15/1999,BOOM SHOCKER,NA,8.3,0.449,211,204,NA,NA
BG,4/2/1999,FYKE NET,NA,8.3,0.46,211,209,NA,NA
BG,4/7/1999,FYKE NET,NA,8.3,0.462,211,210,NA,NA
BG,4/6/1999,FYKE NET,NA,8.3,0.464,211,211,NA,NA
BG,3/31/1999,FYKE NET,NA,8.3,0.486,211,221,9,SCALE
BG,4/1/1999,FYKE NET,NA,8.3,NA,211,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.3,NA,211,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.3,NA,211,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.3,NA,211,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.3,NA,211,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.3,NA,211,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.3,NA,211,NA,NA,NA
BG,4/6/1999,FYKE NET,NA,8.4,0.385,213,175,NA,NA
BG,4/6/1999,FYKE NET,NA,8.4,0.405,213,184,NA,NA
BG,3/31/1999,FYKE NET,NA,8.4,0.407,213,185,6,SCALE
BG,4/1/1999,FYKE NET,NA,8.4,0.409,213,186,10,SCALE
BG,3/31/1999,FYKE NET,NA,8.4,0.411,213,187,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.4,0.427,213,194,6,SCALE
BG,4/1/1999,FYKE NET,NA,8.4,0.433,213,197,7,SCALE
BG,4/2/1999,FYKE NET,NA,8.4,0.436,213,198,NA,NA
BG,3/31/1999,FYKE NET,NA,8.4,0.442,213,201,7,SCALE
BG,4/2/1999,FYKE NET,NA,8.4,0.453,213,206,NA,NA
BG,4/2/1999,FYKE NET,NA,8.4,0.455,213,207,NA,NA
BG,4/5/1999,FYKE NET,NA,8.4,0.455,213,207,NA,NA
BG,4/6/1999,FYKE NET,NA,8.4,0.455,213,207,NA,NA
BG,4/1/1999,FYKE NET,NA,8.4,NA,213,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.4,NA,213,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.4,NA,213,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.4,NA,213,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.4,NA,213,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.4,NA,213,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.4,NA,213,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.5,0.392,216,178,9,SCALE
BG,3/31/1999,FYKE NET,NA,8.5,0.42,216,191,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.5,0.436,216,198,10,SCALE
BG,4/5/1999,FYKE NET,NA,8.5,0.44,216,200,NA,NA
BG,3/31/1999,FYKE NET,NA,8.5,0.442,216,201,6,SCALE
BG,4/1/1999,FYKE NET,NA,8.5,0.462,216,210,7,SCALE
BG,3/31/1999,FYKE NET,NA,8.5,0.473,216,215,9,SCALE
BG,3/31/1999,FYKE NET,NA,8.5,0.486,216,221,10,SCALE
BG,4/1/1999,FYKE NET,NA,8.5,NA,216,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.5,NA,216,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.5,NA,216,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.5,NA,216,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.5,NA,216,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.5,NA,216,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,8.6,0.451,218,205,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.6,0.455,218,207,6,NA
BG,4/6/1999,FYKE NET,NA,8.6,0.488,218,222,NA,NA
BG,3/31/1999,FYKE NET,NA,8.6,0.495,218,225,7,SCALE
BG,4/2/1999,FYKE NET,NA,8.6,0.499,218,227,NA,NA
BG,4/2/1999,FYKE NET,NA,8.6,0.515,218,234,NA,NA
BG,4/7/1999,FYKE NET,NA,8.6,0.524,218,238,NA,NA
BG,4/1/1999,FYKE NET,NA,8.6,0.541,218,246,NA,NA
BG,4/1/1999,FYKE NET,NA,8.6,0.548,218,249,8,SCALE
BG,4/1/1999,FYKE NET,NA,8.6,NA,218,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.6,NA,218,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.6,NA,218,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.7,0.442,221,201,10,SCALE
BG,4/2/1999,FYKE NET,NA,8.7,0.444,221,202,NA,NA
BG,4/1/1999,FYKE NET,NA,8.7,0.447,221,203,7,SCALE
BG,3/31/1999,FYKE NET,NA,8.7,0.458,221,208,8,SCALE
BG,4/15/1999,BOOM SHOCKER,NA,8.7,0.462,221,210,NA,NA
BG,4/1/1999,FYKE NET,NA,8.7,0.466,221,212,5,SCALE
BG,3/31/1999,FYKE NET,NA,8.7,0.477,221,217,7,SCALE
BG,3/31/1999,FYKE NET,NA,8.7,0.484,221,220,8,SCALE
BG,3/31/1999,FYKE NET,NA,8.7,0.497,221,226,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.7,0.528,221,240,7,NA
BG,4/1/1999,FYKE NET,NA,8.7,NA,221,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,8.7,NA,221,NA,NA,NA
BG,4/1/1999,FYKE NET,NA,8.8,0.471,224,214,9,SCALE
BG,4/5/1999,FYKE NET,NA,8.8,0.526,224,239,NA,NA
BG,4/1/1999,FYKE NET,NA,8.8,0.528,224,240,7,SCALE
BG,4/1/1999,FYKE NET,NA,8.8,0.539,224,245,NA,NA
BG,4/2/1999,FYKE NET,NA,8.8,0.548,224,249,NA,NA
BG,4/5/1999,FYKE NET,NA,8.8,0.603,224,274,NA,NA
BG,4/6/1999,FYKE NET,NA,8.8,0.636,224,289,NA,NA
BG,4/5/1999,FYKE NET,NA,8.8,NA,224,NA,NA,NA
BG,4/5/1999,FYKE NET,NA,8.8,NA,224,NA,NA,NA
BG,3/31/1999,FYKE NET,NA,8.9,0.508,226,231,9,SCALE
BG,4/6/1999,FYKE NET,NA,8.9,0.51,226,232,NA,NA
BG,4/7/1999,FYKE NET,NA,8.9,0.535,226,243,NA,NA
BG,4/5/1999,FYKE NET,NA,8.9,NA,226,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,9,0.513,229,233,8,SCALE
BG,4/2/1999,FYKE NET,NA,9,0.546,229,248,7,SCALE
BG,4/5/1999,FYKE NET,NA,9,NA,229,NA,NA,NA
BG,4/2/1999,FYKE NET,NA,9.1,0.649,231,295,7,SCALE
BG,4/5/1999,FYKE NET,NA,9.1,NA,231,NA,NA,NA
BG,4/7/1999,FYKE NET,NA,9.2,0.526,234,239,10,SCALE
BG,4/1/1999,FYKE NET,NA,9.2,0.607,234,276,8,SCALE
BG,4/1/1999,FYKE NET,NA,9.2,0.629,234,286,7,SCALE
BG,4/6/1999,FYKE NET,NA,9.4,0.741,239,337,NA,NA
BG,4/1/1999,FYKE NET,NA,10.2,0.794,259,361,8,SCALE
BG,4/2/1999,FYKE NET,NA,10.2,NA,259,NA,NA,NA
BG,4/7/1999,FYKE NET,NA,10.5,1.08,267,491,10,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,3.2,0.013,81,6,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,3.3,NA,84,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,3.6,0.018,91,8,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,3.6,0.018,91,8,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,3.7,NA,94,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4,NA,102,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4,NA,102,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4.2,0.02,107,9,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4.2,0.031,107,14,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,4.4,0.033,112,15,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4.8,NA,122,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4.8,NA,122,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,4.8,NA,122,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.1,NA,130,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.2,0.062,132,28,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.2,NA,132,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.2,NA,132,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.4,0.053,137,24,2,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,5.4,0.053,137,24,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.4,0.079,137,36,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.4,NA,137,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.4,NA,137,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.5,NA,140,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.6,0.062,142,28,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.6,0.07,142,32,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.6,NA,142,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,0.066,145,30,2,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,NA,145,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,NA,145,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,NA,145,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,NA,145,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.7,NA,145,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.7,NA,145,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.8,0.079,147,36,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.8,NA,147,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.8,NA,147,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.9,0.073,150,33,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.9,0.075,150,34,2,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,5.9,0.081,150,37,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.9,0.081,150,37,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,5.9,0.084,150,38,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.9,0.092,150,42,3,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,5.9,NA,150,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,5.9,NA,150,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,5.9,NA,150,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6,0.077,152,35,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6,0.077,152,35,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6,0.079,152,36,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6,0.088,152,40,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6,0.09,152,41,NA,NA
LMB,4/2/1999,FYKE NET,NA,6,NA,152,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6,NA,152,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6,NA,152,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.1,0.075,155,34,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.1,0.09,155,41,2,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,6.1,0.092,155,42,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.1,0.095,155,43,2,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,6.1,0.101,155,46,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.1,NA,155,NA,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.1,NA,155,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.1,NA,155,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.1,NA,155,NA,NA,NA
LMB,4/7/1999,FYKE NET,NA,6.2,0.09,157,41,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.2,0.09,157,41,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.2,0.095,157,43,2,SCALE
LMB,4/6/1999,FYKE NET,NA,6.2,0.103,157,47,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.2,0.106,157,48,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.2,NA,157,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.2,NA,157,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.2,NA,157,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.2,NA,157,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.2,NA,157,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.2,NA,157,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.2,NA,157,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.2,NA,157,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.2,NA,157,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.2,NA,157,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.3,0.095,160,43,2,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,6.3,NA,160,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.3,NA,160,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.3,NA,160,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.3,NA,160,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.3,NA,160,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.3,NA,160,NA,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.4,0.103,163,47,2,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,6.4,0.103,163,47,2,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,6.4,0.112,163,51,2,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,6.4,0.117,163,53,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.4,0.117,163,53,NA,NA
LMB,4/6/1999,FYKE NET,NA,6.4,0.121,163,55,NA,NA
LMB,4/5/1999,FYKE NET,NA,6.4,0.139,163,63,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.4,NA,163,NA,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.4,NA,163,NA,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.4,NA,163,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.4,NA,163,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.4,NA,163,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.4,NA,163,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.4,NA,163,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.4,NA,163,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.4,NA,163,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.4,NA,163,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.4,NA,163,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.4,NA,163,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.4,NA,163,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.5,0.092,165,42,NA,NA
LMB,4/1/1999,FYKE NET,NA,6.5,0.103,165,47,2,SCALE
LMB,4/1/1999,FYKE NET,NA,6.5,0.103,165,47,2,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,6.5,0.106,165,48,NA,NA
LMB,4/5/1999,FYKE NET,NA,6.5,0.108,165,49,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.5,0.11,165,50,2,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,6.5,0.11,165,50,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.5,0.123,165,56,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.5,0.123,165,56,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.5,NA,165,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.5,NA,165,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.5,NA,165,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.5,NA,165,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.5,NA,165,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.5,NA,165,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.5,NA,165,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.5,NA,165,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.6,0.106,168,48,2,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,6.6,0.112,168,51,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.6,0.114,168,52,2,SCALE
LMB,4/7/1999,FYKE NET,NA,6.6,0.114,168,52,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.6,0.114,168,52,2,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,6.6,0.114,168,52,NA,NA
LMB,4/2/1999,FYKE NET,NA,6.6,0.117,168,53,2,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,6.6,0.119,168,54,NA,NA
LMB,3/31/1999,FYKE NET,NA,6.6,0.121,168,55,2,SCALE
LMB,4/5/1999,FYKE NET,NA,6.6,0.128,168,58,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.6,0.13,168,59,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.6,NA,168,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.6,NA,168,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.6,NA,168,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.6,NA,168,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.6,NA,168,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.6,NA,168,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.6,NA,168,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.6,NA,168,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.6,NA,168,NA,NA,NA
LMB,4/1/1999,FYKE NET,NA,6.7,0.108,170,49,2,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,6.7,0.121,170,55,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.7,0.132,170,60,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.7,0.139,170,63,3,SCALE
LMB,4/2/1999,FYKE NET,NA,6.7,NA,170,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.7,NA,170,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.7,NA,170,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.7,NA,170,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.7,NA,170,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.8,0.114,173,52,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.8,0.13,173,59,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.8,0.136,173,62,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.8,0.136,173,62,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.8,NA,173,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.8,NA,173,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,6.8,NA,173,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.8,NA,173,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.8,NA,173,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.8,NA,173,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.8,NA,173,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.9,0.123,175,56,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.9,0.128,175,58,2,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,6.9,0.139,175,63,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,6.9,0.139,175,63,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.9,0.145,175,66,2,SCALE
LMB,4/5/1999,FYKE NET,NA,6.9,NA,175,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.9,NA,175,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.9,NA,175,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,6.9,NA,175,NA,NA,NA
LMB,4/1/1999,FYKE NET,NA,7,0.143,178,65,2,NA
LMB,4/15/1999,BOOM SHOCKER,NA,7,0.147,178,67,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7,0.147,178,67,NA,NA
LMB,4/5/1999,FYKE NET,NA,7,0.152,178,69,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,7,NA,178,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,7,NA,178,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,7,NA,178,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7,NA,178,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,7.1,0.134,180,61,NA,SPINE
LMB,4/15/1999,BOOM SHOCKER,NA,7.1,0.141,180,64,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,7.1,0.152,180,69,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,7.1,0.158,180,72,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7.1,0.161,180,73,NA,NA
LMB,4/2/1999,FYKE NET,NA,7.1,NA,180,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,7.1,NA,180,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,7.1,NA,180,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7.1,NA,180,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7.1,NA,180,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7.2,0.136,183,62,NA,NA
LMB,4/1/1999,FYKE NET,NA,7.2,0.15,183,68,2,SCALE
LMB,3/31/1999,FYKE NET,NA,7.2,0.154,183,70,3,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7.2,NA,183,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,7.3,NA,185,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,7.4,0.139,188,63,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7.4,0.205,188,93,NA,NA
LMB,4/2/1999,FYKE NET,NA,7.4,NA,188,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,7.4,NA,188,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,7.4,NA,188,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7.4,NA,188,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7.4,NA,188,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,7.5,0.178,191,81,3,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,7.6,NA,193,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7.7,0.191,196,87,NA,NA
LMB,4/6/1999,FYKE NET,NA,7.7,0.202,196,92,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,7.7,NA,196,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,7.8,0.77,198,350,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,7.9,NA,201,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,7.9,NA,201,NA,NA,NA
LMB,4/2/1999,FYKE NET,NA,8,0.213,203,97,3,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,8,NA,203,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.1,0.231,206,105,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,8.1,0.264,206,120,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.1,0.279,206,127,NA,NA
LMB,4/2/1999,FYKE NET,NA,8.2,0.216,208,98,3,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,8.2,NA,208,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.2,NA,208,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.2,NA,208,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.2,NA,208,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,8.3,0.249,211,113,3,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,8.3,NA,211,NA,NA,NA
LMB,4/2/1999,FYKE NET,NA,8.4,0.262,213,119,3,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,8.4,NA,213,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.5,0.242,216,110,3,SCALE
LMB,4/5/1999,FYKE NET,NA,8.5,0.249,216,113,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.5,0.253,216,115,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,8.5,0.282,216,128,3,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,8.5,NA,216,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.5,NA,216,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,8.5,NA,216,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,8.5,NA,216,NA,NA,NA
