species,lake,yearcap,fishID,agecap,lencap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10
YEP,Long Lake,1998,98,3,191,3.06754,1.01659,1.81173,2.57259,3.06754,,,,,,
YEP,Long Lake,1998,66,3,193,3.29023,1.03089,2.19367,2.81387,3.29023,,,,,,
YEP,Long Lake,1998,24,3,194,3.52379,1.27297,2.24708,3.02315,3.52379,,,,,,
YEP,Long Lake,1998,1,3,197,3.20041,1.21073,2.19535,2.77104,3.20041,,,,,,
YEP,Long Lake,1998,95,3,201,2.83447,0.96309,1.99435,2.5908,2.83447,,,,,,
YEP,Long Lake,1998,25,3,202,3.42994,1.35394,2.52394,3.1256,3.42994,,,,,,
YEP,Long Lake,1998,96,3,206,3.82999,1.22138,2.53646,3.26907,3.82999,,,,,,
YEP,Long Lake,1998,97,3,207,3.39424,1.56973,2.5666,3.13636,3.39424,,,,,,
YEP,Long Lake,1998,117,4,216,3.68358,1.39844,2.60455,3.30072,3.542,3.68358,,,,,
YEP,Long Lake,1998,94,4,217,3.81707,1.46217,2.55033,3.34097,3.6647,3.81707,,,,,
WAE,Okabena Lake,1998,171,1,192,2.03419,1.31309,2.03419,,,,,,,,
WAE,Okabena Lake,1998,170,1,193,2.167,1.13266,2.167,,,,,,,,
WAE,Okabena Lake,1998,172,1,193,1.97485,1.26386,1.97485,,,,,,,,
WAE,Okabena Lake,1998,20,1,193,2.1971,1.25956,2.1971,,,,,,,,
WAE,Okabena Lake,1998,146,1,198,2.41089,1.2114,2.41089,,,,,,,,
WAE,Okabena Lake,1998,203,1,203,2.34951,1.49438,2.34951,,,,,,,,
WAE,Okabena Lake,1998,167,1,204,2.3694,1.318,2.3694,,,,,,,,
WAE,Okabena Lake,1998,204,1,207,2.21029,1.31772,2.21029,,,,,,,,
WAE,Okabena Lake,1998,166,1,208,2.78452,1.6681,2.78452,,,,,,,,
WAE,Okabena Lake,1998,165,1,209,2.12728,1.37662,2.12728,,,,,,,,
WAE,Okabena Lake,1998,168,1,214,2.44092,1.5667,2.44092,,,,,,,,
WAE,Okabena Lake,1998,147,1,224,2.51251,1.46685,2.51251,,,,,,,,
WAE,Okabena Lake,1998,169,1,242,2.79416,1.79953,2.79416,,,,,,,,
WAE,Okabena Lake,1998,224,1,250,2.92141,2.06598,2.92141,,,,,,,,
WAE,Okabena Lake,1998,155,2,338,3.74332,1.63522,3.23549,3.74332,,,,,,,
WAE,Okabena Lake,1998,8,2,340,4.26761,1.81637,3.69018,4.26761,,,,,,,
WAE,Okabena Lake,1998,133,2,341,3.95008,2.04992,3.72553,3.95008,,,,,,,
WAE,Okabena Lake,1998,7,2,341,4.25703,2.00714,3.6601,4.25703,,,,,,,
WAE,Okabena Lake,1998,199,2,347,4.5466,2.51891,4.05148,4.5466,,,,,,,
WAE,Okabena Lake,1998,118,2,353,4.28237,2.06199,3.6643,4.28237,,,,,,,
WAE,Okabena Lake,1998,106,2,357,4.65244,2.39188,4.11904,4.65244,,,,,,,
WAE,Okabena Lake,1998,3,2,357,4.80927,2.24892,4.22983,4.80927,,,,,,,
WAE,Okabena Lake,1998,117,2,358,4.29536,1.95179,3.7137,4.29536,,,,,,,
WAE,Okabena Lake,1998,11,2,361,4.62281,2.45798,4.12327,4.62281,,,,,,,
WAE,Okabena Lake,1998,125,2,366,4.97661,2.47865,4.27817,4.97661,,,,,,,
WAE,Okabena Lake,1998,5,2,367,5.10781,2.14215,4.20396,5.10781,,,,,,,
WAE,Okabena Lake,1998,4,2,370,4.44726,1.89298,3.60271,4.44726,,,,,,,
WAE,Okabena Lake,1998,196,2,378,4.63331,2.24224,4.00636,4.63331,,,,,,,
WAE,Okabena Lake,1998,154,2,383,5.16748,2.36323,4.41368,5.16748,,,,,,,
WAE,Okabena Lake,1998,132,2,384,4.77319,2.04049,3.93733,4.77319,,,,,,,
WAE,Okabena Lake,1998,218,2,392,4.75438,2.02357,4.00915,4.75438,,,,,,,
WAE,Okabena Lake,1998,152,2,394,4.73544,2.3867,4.13304,4.73544,,,,,,,
WAE,Okabena Lake,1998,2,2,402,4.69053,2.18017,3.92853,4.69053,,,,,,,
WAE,Okabena Lake,1998,124,3,352,4.68373,2.28773,3.50481,4.22112,4.68373,,,,,,
WAE,Okabena Lake,1998,123,3,368,4.54237,1.34409,2.95767,4.27572,4.54237,,,,,,
WAE,Okabena Lake,1998,158,3,377,4.62764,1.52446,3.20781,4.39473,4.62764,,,,,,
WAE,Okabena Lake,1998,6,3,384,4.61257,1.30478,3.71695,4.39282,4.61257,,,,,,
WAE,Okabena Lake,1998,159,3,384,5.03921,1.44454,3.52287,4.70701,5.03921,,,,,,
WAE,Okabena Lake,1998,121,3,394,4.64706,2.09263,3.59742,4.38957,4.64706,,,,,,
WAE,Okabena Lake,1998,210,3,394,5.6007,1.85848,3.79307,5.31072,5.6007,,,,,,
WAE,Okabena Lake,1998,119,3,402,4.90785,1.35292,3.23723,4.504,4.90785,,,,,,
WAE,Okabena Lake,1998,116,3,404,5.49071,1.77083,3.85505,5.23044,5.49071,,,,,,
WAE,Okabena Lake,1998,223,3,419,5.11027,2.44515,3.63261,4.89644,5.11027,,,,,,
WAE,Okabena Lake,1998,122,3,432,5.7066,1.77929,2.98124,4.6974,5.7066,,,,,,
WAE,Okabena Lake,1998,120,3,433,5.9436,1.50961,3.67901,5.38057,5.9436,,,,,,
WAE,Okabena Lake,1998,214,3,443,5.5466,1.51202,3.96349,5.21691,5.5466,,,,,,
WAE,Okabena Lake,1998,153,3,461,5.81705,2.86286,4.47116,5.49312,5.81705,,,,,,
WAE,Okabena Lake,1998,216,4,404,5.41809,1.74282,3.05276,4.41179,5.18104,5.41809,,,,,
WAE,Okabena Lake,1998,197,4,408,5.72483,1.54561,2.87985,4.42971,5.4449,5.72483,,,,,
WAE,Okabena Lake,1998,160,4,430,4.93851,1.46439,2.71887,4.12816,4.70581,4.93851,,,,,
WAE,Okabena Lake,1998,215,4,469,5.68549,1.41095,2.62331,3.95416,5.19671,5.68549,,,,,
WAE,Okabena Lake,1998,217,5,447,5.50448,2.44695,3.77581,4.49156,4.89761,5.1957,5.50448,,,,
WAE,Okabena Lake,1998,131,5,459,4.91286,1.07023,2.31907,3.43959,4.0132,4.50219,4.91286,,,,
WAE,Okabena Lake,1998,151,5,490,6.1807,1.40354,2.47862,4.18059,5.4356,5.93091,6.1807,,,,
WAE,Okabena Lake,1998,157,5,519,5.86978,1.10231,3.27754,4.33009,5.0714,5.59837,5.86978,,,,
WAE,Okabena Lake,1998,212,6,476,5.25675,1.4463,2.82947,3.57957,4.30047,4.72987,5.06624,5.25675,,,
WAE,Okabena Lake,1998,156,6,485,5.88811,1.36038,3.15614,4.26335,4.78462,5.35922,5.71411,5.88811,,,
WAE,Okabena Lake,1998,115,6,523,6.64429,1.57526,2.96572,4.63762,5.38694,5.96703,6.44954,6.64429,,,
WAE,Okabena Lake,1998,195,6,542,6.18249,1.3069,3.41475,4.50657,5.26483,5.69193,5.98592,6.18249,,,
WAE,Okabena Lake,1998,150,7,497,6.39454,2.36009,3.75362,4.33925,4.90643,5.31288,5.81886,6.20019,6.39454,,
WAE,Okabena Lake,1998,213,7,498,5.59648,1.17967,2.89232,4.20655,4.69083,5.03555,5.19012,5.39118,5.59648,,
WAE,Okabena Lake,1998,114,7,564,7.21438,1.6145,3.26923,4.76826,5.33412,5.93658,6.63243,6.9859,7.21438,,
WAE,Okabena Lake,1998,113,7,648,7.36406,1.89367,4.62763,5.99048,6.67609,6.92379,7.12272,7.25397,7.36406,,
WAE,Okabena Lake,1998,112,8,624,7.20772,1.25961,3.61546,4.80218,5.51064,6.01172,6.4098,6.79813,7.04833,7.20772,
YEP,Okabena Lake,1998,149,2,163,2.83683,1.13948,2.16616,2.83683,,,,,,,
YEP,Okabena Lake,1998,350,2,167,3.25342,1.65101,2.86176,3.25342,,,,,,,
YEP,Okabena Lake,1998,225,2,172,3.23507,1.83962,2.80508,3.23507,,,,,,,
YEP,Okabena Lake,1998,226,2,174,3.23645,1.00771,2.46177,3.23645,,,,,,,
YEP,Okabena Lake,1998,173,2,180,3.24707,1.71903,2.87675,3.24707,,,,,,,
YEP,Okabena Lake,1998,201,2,182,3.44174,1.75048,3.06494,3.44174,,,,,,,
YEP,Okabena Lake,1998,200,2,184,3.29188,1.8338,2.94855,3.29188,,,,,,,
YEP,Okabena Lake,1998,202,2,184,3.63661,1.82776,2.96431,3.63661,,,,,,,
YEP,Okabena Lake,1998,18,2,185,3.73825,2.01295,3.24073,3.73825,,,,,,,
YEP,Okabena Lake,1998,143,2,192,3.7723,2.01171,3.32853,3.7723,,,,,,,
YEP,Okabena Lake,1998,17,2,193,3.86994,1.97446,3.15057,3.86994,,,,,,,
YEP,Okabena Lake,1998,144,2,198,3.8511,1.86269,3.3398,3.8511,,,,,,,
YEP,Okabena Lake,1998,135,2,198,3.48192,2.03835,3.23216,3.48192,,,,,,,
YEP,Okabena Lake,1998,140,2,201,3.70845,1.93505,3.16025,3.70845,,,,,,,
YEP,Okabena Lake,1998,19,2,203,3.84182,1.99037,3.27661,3.84182,,,,,,,
YEP,Okabena Lake,1998,10,2,205,3.96463,2.39199,3.60262,3.96463,,,,,,,
YEP,Okabena Lake,1998,142,2,207,3.99815,2.10263,3.51628,3.99815,,,,,,,
YEP,Okabena Lake,1998,137,2,209,3.6589,1.7446,3.20638,3.6589,,,,,,,
YEP,Okabena Lake,1998,12,2,217,3.81853,2.32415,3.55611,3.81853,,,,,,,
YEP,Okabena Lake,1998,16,2,218,4.23347,1.65719,3.79535,4.23347,,,,,,,
YEP,Okabena Lake,1998,134,2,218,3.83197,2.00502,3.38184,3.83197,,,,,,,
YEP,Okabena Lake,1998,145,2,223,4.52781,1.71476,3.62849,4.52781,,,,,,,
YEP,Okabena Lake,1998,136,2,226,4.15127,1.38495,3.55649,4.15127,,,,,,,
YEP,Okabena Lake,1998,141,2,238,4.59758,1.48167,3.93083,4.59758,,,,,,,
YEP,Okabena Lake,1998,163,2,244,4.36086,1.69241,3.68418,4.36086,,,,,,,
YEP,Okabena Lake,1998,161,3,221,4.13144,1.4419,3.0901,3.83469,4.13144,,,,,,
YEP,Okabena Lake,1998,139,3,226,4.12074,1.64567,2.56744,3.40816,4.12074,,,,,,
YEP,Okabena Lake,1998,138,3,227,4.03445,1.04085,2.58311,3.59671,4.03445,,,,,,
YEP,Okabena Lake,1998,14,3,232,4.44113,1.91982,3.36038,4.2234,4.44113,,,,,,
YEP,Okabena Lake,1998,9,3,237,4.29744,1.42602,3.30773,4.03257,4.29744,,,,,,
YEP,Okabena Lake,1998,164,3,237,4.61285,1.44167,3.63774,4.37801,4.61285,,,,,,
YEP,Okabena Lake,1998,148,3,238,4.58501,1.45671,3.29709,4.19793,4.58501,,,,,,
YEP,Okabena Lake,1998,221,3,245,4.85605,1.8796,3.61952,4.43872,4.85605,,,,,,
YEP,Okabena Lake,1998,128,3,248,4.85783,1.87327,3.66397,4.5212,4.85783,,,,,,
YEP,Okabena Lake,1998,107,3,250,5.02738,1.21359,3.54547,4.5742,5.02738,,,,,,
YEP,Okabena Lake,1998,127,3,256,4.4069,1.54982,3.45469,4.2037,4.4069,,,,,,
YEP,Okabena Lake,1998,219,3,257,4.91722,1.53082,3.25821,4.64215,4.91722,,,,,,
YEP,Okabena Lake,1998,129,3,257,5.25789,1.61412,4.20537,4.99561,5.25789,,,,,,
YEP,Okabena Lake,1998,220,3,262,4.75202,1.6857,3.55489,4.46238,4.75202,,,,,,
YEP,Okabena Lake,1998,222,3,263,4.95091,1.75476,3.67052,4.6419,4.95091,,,,,,
YEP,Okabena Lake,1998,198,3,267,5.08428,1.84464,3.90718,4.76796,5.08428,,,,,,
YEP,Okabena Lake,1998,126,3,267,4.99165,2.19125,4.13222,4.76443,4.99165,,,,,,
YEP,Okabena Lake,1998,108,3,281,4.9902,1.55444,4.05242,4.77421,4.9902,,,,,,
YEP,Okabena Lake,1998,162,4,193,3.53803,1.36887,2.09786,2.807,3.23353,3.53803,,,,,
YEP,Okabena Lake,1998,13,4,212,3.90419,1.32618,2.31047,3.34998,3.72856,3.90419,,,,,
YEP,Okabena Lake,1998,15,4,217,3.88848,1.19385,1.97075,2.90831,3.70417,3.88848,,,,,
YEP,Okabena Lake,1998,130,4,252,4.68451,1.57924,2.7289,3.85976,4.56382,4.68451,,,,,
WAE,Rock Lake,1998,94,1,291,3.98063,2.43953,3.98063,,,,,,,,
WAE,Rock Lake,1998,98,2,307,4.52146,1.19434,3.52749,4.52146,,,,,,,
WAE,Rock Lake,1998,91,2,310,4.43785,1.13457,3.34184,4.43785,,,,,,,
WAE,Rock Lake,1998,95,2,311,4.38588,1.07532,3.27259,4.38588,,,,,,,
WAE,Rock Lake,1998,60,2,315,4.12605,1.06756,3.05994,4.12605,,,,,,,
WAE,Rock Lake,1998,25,2,315,4.13715,0.95538,3.10265,4.13715,,,,,,,
WAE,Rock Lake,1998,61,2,317,4.06033,1.00395,3.05809,4.06033,,,,,,,
WAE,Rock Lake,1998,72,2,317,4.24815,1.06791,3.33388,4.24815,,,,,,,
WAE,Rock Lake,1998,92,2,321,3.89545,0.79799,2.75178,3.89545,,,,,,,
WAE,Rock Lake,1998,90,2,323,4.52667,0.95236,3.42101,4.52667,,,,,,,
WAE,Rock Lake,1998,99,2,323,4.08321,0.94203,3.15173,4.08321,,,,,,,
WAE,Rock Lake,1998,26,2,325,4.2037,0.89791,3.27321,4.2037,,,,,,,
WAE,Rock Lake,1998,5,2,326,4.65129,1.02023,3.46587,4.65129,,,,,,,
WAE,Rock Lake,1998,28,2,330,4.30476,0.93198,3.20594,4.30476,,,,,,,
WAE,Rock Lake,1998,24,2,337,4.16452,1.00659,3.1361,4.16452,,,,,,,
WAE,Rock Lake,1998,10,2,338,4.67178,1.24767,3.61223,4.67178,,,,,,,
WAE,Rock Lake,1998,11,2,340,4.22284,1.02452,2.93176,4.22284,,,,,,,
WAE,Rock Lake,1998,7,2,342,4.40879,0.99087,3.36766,4.40879,,,,,,,
WAE,Rock Lake,1998,9,2,345,4.87022,1.09628,3.58005,4.87022,,,,,,,
WAE,Rock Lake,1998,29,2,349,4.33867,1.01538,3.30843,4.33867,,,,,,,
WAE,Rock Lake,1998,23,2,351,3.927,0.81241,2.85584,3.927,,,,,,,
WAE,Rock Lake,1998,68,2,352,4.50233,0.85734,3.69579,4.50233,,,,,,,
WAE,Rock Lake,1998,69,2,359,4.01113,1.58545,3.23221,4.01113,,,,,,,
WAE,Rock Lake,1998,8,2,359,4.06825,1.04157,3.35492,4.06825,,,,,,,
WAE,Rock Lake,1998,67,2,362,4.03333,0.94668,3.00825,4.03333,,,,,,,
WAE,Rock Lake,1998,35,2,366,4.84943,1.20499,3.67566,4.84943,,,,,,,
WAE,Rock Lake,1998,71,2,369,4.73942,1.20492,3.743,4.73942,,,,,,,
WAE,Rock Lake,1998,64,3,370,4.4308,0.88769,1.89375,3.65408,4.4308,,,,,,
WAE,Rock Lake,1998,70,3,384,4.47283,0.94692,2.76861,4.04074,4.47283,,,,,,
WAE,Rock Lake,1998,6,3,386,4.61215,0.77876,1.85726,3.79866,4.61215,,,,,,
WAE,Rock Lake,1998,65,3,387,4.79069,0.80322,1.90872,3.86414,4.79069,,,,,,
WAE,Rock Lake,1998,103,3,387,4.38785,0.70281,1.91348,3.63438,4.38785,,,,,,
WAE,Rock Lake,1998,102,3,387,4.04301,0.73371,1.78274,3.2788,4.04301,,,,,,
WAE,Rock Lake,1998,74,3,391,4.55182,0.88302,2.03513,3.84596,4.55182,,,,,,
WAE,Rock Lake,1998,104,3,395,4.87092,0.96306,2.12529,4.02924,4.87092,,,,,,
WAE,Rock Lake,1998,66,3,443,4.92979,1.24886,3.08715,4.43458,4.92979,,,,,,
WAE,Rock Lake,1998,97,3,470,5.43399,1.75712,4.16901,5.06812,5.43399,,,,,,
WAE,Rock Lake,1998,2,4,520,7.17137,1.85213,4.85564,6.04751,6.88365,7.17137,,,,,
WAE,Rock Lake,1998,73,5,475,5.51074,0.77896,1.79071,3.10946,4.59591,5.2263,5.51074,,,,
WAE,Rock Lake,1998,3,5,477,6.23801,0.90386,2.01097,3.81425,5.03153,5.92765,6.23801,,,,
WAE,Rock Lake,1998,4,5,481,6.90037,1.36134,2.74321,4.60196,5.7785,6.46007,6.90037,,,,
WAE,Rock Lake,1998,96,5,516,7.41084,1.94248,4.95968,6.30364,6.76301,7.16929,7.41084,,,,
WAE,Rock Lake,1998,1,5,534,6.98321,0.84515,1.81613,3.61316,5.87436,6.67447,6.98321,,,,
WAE,Rock Lake,1998,89,6,593,6.18093,1.13619,3.86866,5.11008,5.55466,5.83792,5.98608,6.18093,,,
YEP,Rock Lake,1998,54,1,149,3.23237,1.65966,3.23237,,,,,,,,
YEP,Rock Lake,1998,59,2,182,3.75225,1.35409,3.04372,3.75225,,,,,,,
YEP,Rock Lake,1998,17,3,204,4.62146,1.41027,3.03368,4.02512,4.62146,,,,,,
YEP,Rock Lake,1998,93,3,209,3.35004,0.92807,1.99138,2.83627,3.35004,,,,,,
YEP,Rock Lake,1998,63,3,210,4.62099,1.36531,3.08399,4.09824,4.62099,,,,,,
YEP,Rock Lake,1998,101,3,210,4.68891,1.44171,2.62142,3.93507,4.68891,,,,,,
YEP,Rock Lake,1998,100,3,211,4.85614,1.62368,3.37822,4.42388,4.85614,,,,,,
YEP,Rock Lake,1998,33,3,220,4.41804,0.86148,1.78775,3.75523,4.41804,,,,,,
YEP,Rock Lake,1998,32,3,222,4.64262,1.48222,3.27217,4.20064,4.64262,,,,,,
YEP,Rock Lake,1998,58,3,223,4.21018,1.06811,2.68358,3.75968,4.21018,,,,,,
YEP,Rock Lake,1998,18,3,224,4.62513,1.04378,3.07349,4.08518,4.62513,,,,,,
YEP,Rock Lake,1998,13,3,226,4.65049,1.26852,2.71003,4.25476,4.65049,,,,,,
YEP,Rock Lake,1998,19,3,230,4.74586,1.28919,3.00198,4.25247,4.74586,,,,,,
YEP,Rock Lake,1998,31,3,230,4.65309,1.23153,3.17314,4.16586,4.65309,,,,,,
YEP,Rock Lake,1998,34,3,232,5.03616,1.54749,3.40576,4.58971,5.03616,,,,,,
YEP,Rock Lake,1998,14,3,233,4.93005,1.38017,3.34494,4.46211,4.93005,,,,,,
YEP,Rock Lake,1998,20,3,237,4.65575,1.16909,3.0024,4.11616,4.65575,,,,,,
YEP,Rock Lake,1998,56,3,240,4.73947,1.51769,3.25555,4.20583,4.73947,,,,,,
YEP,Rock Lake,1998,12,3,243,5.00717,1.40911,3.32809,4.47539,5.00717,,,,,,
YEP,Rock Lake,1998,62,3,245,4.81578,1.35283,3.17933,4.36998,4.81578,,,,,,
YEP,Rock Lake,1998,30,3,250,5.26461,1.81871,3.80581,4.83909,5.26461,,,,,,
YEP,Rock Lake,1998,21,3,252,5.73218,1.77929,3.92512,5.30071,5.73218,,,,,,
YEP,Rock Lake,1998,16,3,253,5.11492,1.71308,3.60527,4.68403,5.11492,,,,,,
YEP,Rock Lake,1998,15,3,254,5.07881,1.6353,3.96338,4.68858,5.07881,,,,,,
YEP,Rock Lake,1998,55,4,241,5.14186,1.31893,3.18239,4.03333,4.67077,5.14186,,,,,
YEP,Rock Lake,1998,22,4,241,5.14212,1.93582,3.17649,3.98074,4.65552,5.14212,,,,,
YEP,Rock Lake,1998,57,4,259,5.09701,1.68086,3.31913,4.59141,4.92355,5.09701,,,,,
WAE,South Silver Lake,1998,17,1,315,3.96665,2.06823,3.96665,,,,,,,,
WAE,South Silver Lake,1998,15,1,329,3.94601,2.37739,3.94601,,,,,,,,
WAE,South Silver Lake,1998,50,4,437,6.03544,2.13211,2.85334,4.13495,5.53331,6.03544,,,,,
WAE,South Silver Lake,1998,51,4,479,5.69822,1.75067,2.40039,3.9397,5.31327,5.69822,,,,,
WAE,South Silver Lake,1998,68,6,517,6.25942,0.99703,2.87021,4.31203,5.39347,5.87207,6.1536,6.25942,,,
WAE,South Silver Lake,1998,19,6,537,6.20038,0.83827,2.34104,3.39954,4.45166,5.12707,5.90187,6.20038,,,
WAE,South Silver Lake,1998,18,6,539,6.23188,1.21762,2.65924,4.06867,5.08032,5.65668,6.04135,6.23188,,,
WAE,South Silver Lake,1998,25,6,592,6.50298,0.89405,2.37919,3.70968,4.56216,5.67777,6.21514,6.50298,,,
YEP,South Silver Lake,1998,49,1,143,2.231,0.96105,2.231,,,,,,,,
YEP,South Silver Lake,1998,4,1,144,2.42786,0.84465,2.42786,,,,,,,,
YEP,South Silver Lake,1998,1,1,146,2.36919,0.95318,2.36919,,,,,,,,
YEP,South Silver Lake,1998,42,1,147,2.46707,1.0463,2.46707,,,,,,,,
YEP,South Silver Lake,1998,9,1,152,2.43741,1.41509,2.43741,,,,,,,,
YEP,South Silver Lake,1998,7,1,152,2.56442,1.01749,2.56442,,,,,,,,
YEP,South Silver Lake,1998,10,1,153,2.41311,0.84667,2.41311,,,,,,,,
YEP,South Silver Lake,1998,44,1,157,2.56063,1.08476,2.56063,,,,,,,,
YEP,South Silver Lake,1998,3,1,157,2.70947,1.21171,2.70947,,,,,,,,
YEP,South Silver Lake,1998,43,1,160,2.4555,1.17847,2.4555,,,,,,,,
YEP,South Silver Lake,1998,5,1,163,2.90481,1.35483,2.90481,,,,,,,,
YEP,South Silver Lake,1998,8,1,165,2.49163,1.08856,2.49163,,,,,,,,
YEP,South Silver Lake,1998,2,1,166,2.7364,1.14348,2.7364,,,,,,,,
YEP,South Silver Lake,1998,6,1,167,2.80037,1.64488,2.80037,,,,,,,,
YEP,South Silver Lake,1998,46,1,170,3.19512,1.60349,3.19512,,,,,,,,
YEP,South Silver Lake,1998,73,2,148,2.54995,1.29874,2.21979,2.54995,,,,,,,
YEP,South Silver Lake,1998,48,2,170,3.02685,0.94498,2.05957,3.02685,,,,,,,
YEP,South Silver Lake,1998,31,2,176,3.09108,0.80645,1.91736,3.09108,,,,,,,
YEP,South Silver Lake,1998,45,2,177,2.82466,0.80451,2.27997,2.82466,,,,,,,
YEP,South Silver Lake,1998,83,2,178,3.07136,0.83827,2.05768,3.07136,,,,,,,
YEP,South Silver Lake,1998,59,2,185,3.2446,1.00047,2.1815,3.2446,,,,,,,
YEP,South Silver Lake,1998,72,2,187,3.34222,0.87001,2.26276,3.34222,,,,,,,
YEP,South Silver Lake,1998,56,2,187,3.22378,1.05864,2.27378,3.22378,,,,,,,
YEP,South Silver Lake,1998,81,2,188,3.0948,0.88084,2.04524,3.0948,,,,,,,
YEP,South Silver Lake,1998,57,2,189,3.60784,0.91394,2.43717,3.60784,,,,,,,
YEP,South Silver Lake,1998,37,2,190,3.12246,0.97367,2.10216,3.12246,,,,,,,
YEP,South Silver Lake,1998,36,2,192,3.19535,0.88925,2.14902,3.19535,,,,,,,
YEP,South Silver Lake,1998,11,2,192,3.19851,0.87117,2.21194,3.19851,,,,,,,
YEP,South Silver Lake,1998,35,2,194,3.43143,1.08947,2.25029,3.43143,,,,,,,
YEP,South Silver Lake,1998,39,2,196,3.35088,0.9174,2.07067,3.35088,,,,,,,
YEP,South Silver Lake,1998,47,2,204,3.47264,1.06529,2.33511,3.47264,,,,,,,
YEP,South Silver Lake,1998,70,3,206,3.85675,0.98448,2.0646,3.31497,3.85675,,,,,,
YEP,South Silver Lake,1998,28,3,217,4.19126,1.03719,2.30298,3.49468,4.19126,,,,,,
YEP,South Silver Lake,1998,58,3,223,4.11559,1.04697,2.34395,3.36807,4.11559,,,,,,
YEP,South Silver Lake,1998,71,3,225,4.23581,0.93999,1.92203,3.60261,4.23581,,,,,,
YEP,South Silver Lake,1998,12,4,200,3.52917,1.14098,2.15523,2.59337,3.15848,3.52917,,,,,
YEP,South Silver Lake,1998,82,4,208,3.79666,1.29201,2.01349,2.57248,3.36467,3.79666,,,,,
YEP,South Silver Lake,1998,14,4,212,4.27992,1.44526,2.38639,3.14662,3.77834,4.27992,,,,,
YEP,South Silver Lake,1998,27,4,212,3.80396,0.90242,1.97328,2.44769,3.29582,3.80396,,,,,
YEP,South Silver Lake,1998,84,4,215,3.92901,1.32812,2.44114,2.95132,3.53964,3.92901,,,,,
YEP,South Silver Lake,1998,30,4,218,3.94836,1.47561,2.2908,2.76096,3.59251,3.94836,,,,,
YEP,South Silver Lake,1998,85,4,221,4.08459,1.19971,2.24405,3.03804,3.63209,4.08459,,,,,
YEP,South Silver Lake,1998,38,4,222,3.86516,1.43127,2.29661,2.94684,3.55628,3.86516,,,,,
YEP,South Silver Lake,1998,40,4,227,3.79338,1.26789,2.43632,2.94218,3.45675,3.79338,,,,,
YEP,South Silver Lake,1998,13,4,231,4.69066,1.36737,2.74762,3.55614,4.23994,4.69066,,,,,
YEP,South Silver Lake,1998,53,4,232,3.94233,1.19295,2.434,2.92876,3.59495,3.94233,,,,,
YEP,South Silver Lake,1998,29,4,236,4.49157,1.64514,2.97401,3.53484,4.14867,4.49157,,,,,
YEP,South Silver Lake,1998,32,4,237,4.05767,1.36365,2.55916,3.03149,3.77404,4.05767,,,,,
YEP,South Silver Lake,1998,33,4,238,4.43259,1.5183,2.47606,3.08415,4.02394,4.43259,,,,,
YEP,South Silver Lake,1998,16,4,244,4.51063,1.58336,2.89841,3.46926,4.15719,4.51063,,,,,
YEP,South Silver Lake,1998,54,4,245,4.6748,1.18398,2.56009,3.65708,4.34327,4.6748,,,,,
YEP,South Silver Lake,1998,34,4,246,4.35838,1.522,2.60145,3.25127,3.99014,4.35838,,,,,
YEP,South Silver Lake,1998,55,4,246,4.15926,1.32084,2.47471,2.97199,3.71692,4.15926,,,,,
YEP,South Silver Lake,1998,26,4,248,4.90439,1.74475,3.09802,3.71724,4.41965,4.90439,,,,,
YEP,South Silver Lake,1998,41,4,250,4.67863,1.76386,2.89119,3.51103,4.1633,4.67863,,,,,
YEP,South Silver Lake,1998,52,4,258,3.98167,1.03831,2.24399,2.9891,3.6175,3.98167,,,,,
YEP,Timber Lake,1998,89,1,142,2.42786,1.31543,2.42786,,,,,,,,
YEP,Timber Lake,1998,59,1,142,2.26913,1.26255,2.26913,,,,,,,,
YEP,Timber Lake,1998,90,1,146,2.38268,1.2235,2.38268,,,,,,,,
YEP,Timber Lake,1998,88,1,148,2.40007,1.37932,2.40007,,,,,,,,
YEP,Timber Lake,1998,82,1,148,2.2908,1.10238,2.2908,,,,,,,,
YEP,Timber Lake,1998,11,1,153,2.59279,1.50878,2.59279,,,,,,,,
YEP,Timber Lake,1998,83,1,154,2.59314,1.51391,2.59314,,,,,,,,
YEP,Timber Lake,1998,80,1,154,2.47462,1.26628,2.47462,,,,,,,,
YEP,Timber Lake,1998,87,1,160,2.57767,1.52019,2.57767,,,,,,,,
YEP,Timber Lake,1998,12,1,162,2.40879,1.58007,2.40879,,,,,,,,
YEP,Timber Lake,1998,58,2,152,2.26809,1.0971,1.60968,2.26809,,,,,,,
YEP,Timber Lake,1998,91,2,159,2.5461,0.91519,1.72994,2.5461,,,,,,,
YEP,Timber Lake,1998,84,2,160,2.57282,1.109,1.89125,2.57282,,,,,,,
YEP,Timber Lake,1998,81,2,163,2.80112,1.1663,2.09978,2.80112,,,,,,,
YEP,Timber Lake,1998,86,2,168,3.10538,1.17357,2.26279,3.10538,,,,,,,
YEP,Timber Lake,1998,60,2,172,3.27238,1.09696,2.36441,3.27238,,,,,,,
YEP,Timber Lake,1998,85,2,177,2.76758,1.06292,1.98807,2.76758,,,,,,,
YEP,Timber Lake,1998,65,2,178,2.9549,1.04567,2.43639,2.9549,,,,,,,
YEP,Timber Lake,1998,56,2,179,2.92658,0.90618,2.11973,2.92658,,,,,,,
YEP,Timber Lake,1998,61,2,183,3.09128,1.16378,2.20735,3.09128,,,,,,,
